Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
4507,43,Female,T-shirt,Clothing,128,North Carolina,XL,Peach,Summer,4.0,Yes,Next Day Air,No,Yes,19,Cash,Weekly
4508,59,Female,Sweater,Clothing,82,Connecticut,S,Silver,Fall,3.1,No,Express,Yes,No,0,Credit Card,Every 3 Months
4509,22,Female,Coat,Outerwear,24,South Dakota,S,White,Summer,3.3,No,Free Shipping,No,Yes,0,PayPal,Annually
4510,33,Male,Vest,Outerwear,261,Florida,XL,Indigo,Summer,3.5,Yes,Express,No,Yes,25,Bank Transfer,Monthly
4511,33,Female,Heels,Footwear,279,Michigan,L,Violet,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,15,Credit Card,Monthly
4512,37,Male,Pants,Clothing,192,California,L,Green,Fall,4.0,Yes,2-Day Shipping,No,Yes,22,Cash,Bi-Weekly
4513,31,Female,Sandals,Footwear,230,Georgia,L,Silver,Spring,3.6,Yes,2-Day Shipping,No,Yes,24,Credit Card,Monthly
4514,43,Male,Sweater,Clothing,141,Connecticut,L,Charcoal,Summer,4.7,Yes,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
4515,45,Female,Necklace,Accessories,227,Nevada,M,Maroon,Summer,4.5,Yes,Store Pickup,Yes,Yes,10,PayPal,Bi-Weekly
4516,65,Male,Watch,Accessories,44,Texas,S,Black,Summer,3.1,No,Standard,No,Yes,5,PayPal,Annually
4517,40,Female,Shirt,Clothing,151,Arkansas,L,Black,Winter,4.5,Yes,Express,Yes,Yes,12,Bank Transfer,Bi-Weekly
4518,27,Male,Necklace,Accessories,105,Utah,M,Gray,Fall,4.0,Yes,Store Pickup,Yes,No,13,PayPal,Bi-Weekly
4519,32,Male,Boots,Footwear,281,Iowa,M,Lavender,Winter,4.7,Yes,2-Day Shipping,No,Yes,17,PayPal,Weekly
4520,37,Male,Coat,Outerwear,242,West Virginia,M,Orange,Winter,4.7,Yes,Standard,Yes,Yes,7,Bank Transfer,Weekly
4521,34,Male,Dress,Clothing,150,Rhode Island,M,Gray,Winter,3.7,Yes,Express,No,Yes,16,PayPal,Bi-Weekly
4522,42,Male,Sweater,Clothing,108,West Virginia,L,Red,Winter,3.8,Yes,Free Shipping,Yes,Yes,23,Debit Card,Monthly
4523,34,Male,Necklace,Accessories,295,New York,M,Blue,Winter,4.6,Yes,Express,Yes,Yes,3,Credit Card,Monthly
4524,23,Male,Heels,Footwear,66,Delaware,XL,Cyan,Spring,3.1,No,2-Day Shipping,Yes,No,4,Debit Card,Quarterly
4525,70,Female,Vest,Outerwear,95,Wisconsin,M,Purple,Spring,2.8,No,Store Pickup,No,No,4,Debit Card,Every 3 Months
4526,19,Female,Watch,Accessories,26,Georgia,L,Blue,Winter,2.3,No,2-Day Shipping,No,No,5,Credit Card,Every 3 Months
4527,26,Male,Hoodie,Clothing,89,South Carolina,S,Magenta,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,5,Venmo,Weekly
4528,58,Male,Sandals,Footwear,45,Tennessee,L,Pink,Spring,2.1,No,Store Pickup,No,No,0,Bank Transfer,Quarterly
4529,66,Male,Ring,Accessories,35,Wyoming,M,Yellow,Spring,3.0,No,Free Shipping,No,No,4,PayPal,Every 3 Months
4530,24,Male,Blazer,Outerwear,68,Minnesota,L,White,Winter,2.1,No,Store Pickup,No,Yes,0,Venmo,Every 3 Months
4531,45,Male,Dress,Clothing,214,Massachusetts,M,Indigo,Summer,4.2,Yes,2-Day Shipping,No,Yes,25,Credit Card,Monthly
4532,23,Female,Cardigan,Outerwear,45,Arizona,L,Turquoise,Summer,2.5,No,Store Pickup,Yes,Yes,4,PayPal,Every 3 Months
4533,34,Female,Loafers,Footwear,151,Virginia,S,Lavender,Fall,4.3,Yes,Store Pickup,Yes,Yes,18,Debit Card,Bi-Weekly
4534,35,Male,Hoodie,Clothing,291,South Carolina,S,Green,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,20,Bank Transfer,Monthly
4535,23,Female,Sunglasses,Accessories,91,Louisiana,XL,Peach,Winter,3.3,No,2-Day Shipping,No,No,3,Cash,Annually
4536,28,Male,Bag,Accessories,106,South Dakota,S,Red,Winter,3.9,Yes,Store Pickup,Yes,Yes,13,PayPal,Monthly
4537,22,Male,Sunglasses,Accessories,90,Arkansas,M,Green,Fall,3.2,No,Free Shipping,No,No,0,Credit Card,Annually
4538,26,Female,Earrings,Accessories,188,Vermont,S,Gold,Fall,4.9,Yes,Express,Yes,No,16,Cash,Bi-Weekly
4539,40,Male,Hoodie,Clothing,93,Michigan,XL,Cyan,Winter,4.4,Yes,Express,Yes,No,10,Debit Card,Bi-Weekly
4540,23,Male,Sandals,Footwear,31,Mississippi,M,Silver,Fall,3.2,No,Next Day Air,No,No,3,Credit Card,Quarterly
4541,29,Male,Hoodie,Clothing,114,Colorado,XL,White,Winter,5.0,Yes,Next Day Air,Yes,Yes,14,Cash,Weekly
4542,41,Female,T-shirt,Clothing,226,Montana,S,Beige,Summer,4.9,Yes,Next Day Air,Yes,Yes,4,Debit Card,Monthly
4543,45,Female,T-shirt,Clothing,256,Alaska,L,Charcoal,Fall,4.7,Yes,Express,No,No,9,Debit Card,Bi-Weekly
4544,37,Male,Belt,Accessories,277,South Carolina,L,Magenta,Fall,3.8,Yes,Free Shipping,Yes,Yes,13,Bank Transfer,Monthly
4545,38,Male,Sunglasses,Accessories,233,Virginia,L,Charcoal,Spring,3.9,Yes,Standard,No,Yes,16,Venmo,Weekly
4546,35,Male,Flats,Footwear,236,New York,L,Peach,Winter,4.4,Yes,Express,Yes,No,17,Credit Card,Bi-Weekly
4547,56,Female,Ring,Accessories,58,Kentucky,M,Black,Summer,2.4,No,2-Day Shipping,Yes,No,1,Bank Transfer,Annually
4548,44,Female,Sunglasses,Accessories,127,Washington,S,Gray,Spring,4.9,Yes,Store Pickup,Yes,No,24,Credit Card,Weekly
4549,32,Female,Vest,Outerwear,252,Delaware,L,Olive,Summer,4.4,Yes,2-Day Shipping,Yes,No,22,Cash,Bi-Weekly
4550,34,Male,Bracelet,Accessories,284,New Mexico,XL,Turquoise,Winter,4.6,Yes,2-Day Shipping,Yes,Yes,25,Credit Card,Bi-Weekly
4551,32,Male,T-shirt,Clothing,193,Wisconsin,S,Violet,Spring,4.1,Yes,Store Pickup,No,Yes,14,Credit Card,Monthly
4552,26,Male,Hoodie,Clothing,97,Nevada,XL,Orange,Summer,4.5,Yes,Express,Yes,Yes,17,Bank Transfer,Weekly
4553,37,Female,Necklace,Accessories,174,Colorado,S,Silver,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,16,Debit Card,Monthly
4554,44,Male,Shirt,Clothing,161,Illinois,M,Brown,Fall,4.9,Yes,Next Day Air,Yes,Yes,8,Bank Transfer,Monthly
4555,22,Male,Flats,Footwear,21,Idaho,XL,Orange,Winter,2.0,No,2-Day Shipping,No,Yes,4,PayPal,Every 3 Months
4556,23,Male,Dress,Clothing,29,Montana,S,Purple,Winter,2.5,No,Express,Yes,No,1,Cash,Every 3 Months
4557,39,Male,Flats,Footwear,101,Idaho,S,Teal,Spring,4.8,Yes,Next Day Air,No,No,10,PayPal,Weekly
4558,41,Male,Loafers,Footwear,114,Colorado,M,Orange,Winter,4.7,Yes,Express,No,Yes,3,Venmo,Weekly
4559,28,Female,Parka,Outerwear,162,New Hampshire,S,Cyan,Summer,4.0,Yes,Free Shipping,Yes,Yes,12,PayPal,Monthly
4560,18,Female,Cardigan,Outerwear,95,Wisconsin,M,Olive,Winter,3.5,No,Express,Yes,Yes,1,PayPal,Every 3 Months
4561,61,Female,Windbreaker,Outerwear,45,South Dakota,XL,Olive,Winter,3.5,No,Express,Yes,Yes,1,PayPal,Every 3 Months
4562,25,Female,Loafers,Footwear,265,Pennsylvania,XL,Olive,Fall,4.5,Yes,Express,Yes,No,20,Debit Card,Monthly
4563,23,Female,Parka,Outerwear,33,Louisiana,XL,Gray,Spring,2.3,No,Standard,No,No,1,Cash,Quarterly
4564,27,Female,Parka,Outerwear,293,South Carolina,XL,Black,Winter,4.6,Yes,Store Pickup,No,Yes,4,Debit Card,Bi-Weekly
4565,33,Male,Sunglasses,Accessories,159,Massachusetts,M,Turquoise,Summer,4.7,Yes,Next Day Air,No,Yes,6,Credit Card,Bi-Weekly
4566,24,Female,Ring,Accessories,23,New Mexico,M,Brown,Spring,2.3,No,Store Pickup,No,No,1,Debit Card,Every 3 Months
4567,67,Male,Skirt,Clothing,98,North Dakota,M,Peach,Summer,3.6,No,2-Day Shipping,Yes,No,1,Bank Transfer,Quarterly
4568,44,Female,Dress,Clothing,208,Hawaii,L,Maroon,Winter,4.4,Yes,Next Day Air,No,Yes,22,Credit Card,Monthly
4569,20,Female,Blazer,Outerwear,100,Missouri,S,Brown,Fall,3.8,No,Next Day Air,No,No,1,Cash,Annually
4570,30,Female,Skirt,Clothing,167,Alabama,XL,White,Spring,4.5,Yes,Next Day Air,Yes,Yes,11,Venmo,Monthly
4571,31,Male,Watch,Accessories,206,Hawaii,XL,Gray,Fall,3.5,Yes,Express,Yes,Yes,18,Venmo,Bi-Weekly
4572,29,Female,Boots,Footwear,240,Maryland,L,Olive,Fall,3.8,Yes,Standard,No,Yes,12,Bank Transfer,Weekly
4573,31,Female,Pants,Clothing,272,Washington,S,Purple,Winter,4.2,Yes,Next Day Air,Yes,No,8,PayPal,Weekly
4574,44,Male,Watch,Accessories,151,North Carolina,S,Teal,Winter,4.1,Yes,Next Day Air,No,Yes,19,Cash,Monthly
4575,37,Female,Shirt,Clothing,239,Michigan,S,Olive,Winter,3.6,Yes,Express,Yes,Yes,11,Bank Transfer,Monthly
4576,28,Male,Flats,Footwear,252,Wisconsin,S,White,Summer,3.8,Yes,Free Shipping,Yes,No,6,Debit Card,Weekly
4577,19,Male,Earrings,Accessories,26,Missouri,S,Violet,Winter,2.2,No,Standard,No,Yes,1,Venmo,Annually
4578,33,Male,Skirt,Clothing,94,Indiana,S,Black,Summer,4.1,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Weekly
4579,28,Female,Heels,Footwear,175,Pennsylvania,XL,Gray,Spring,4.5,Yes,2-Day Shipping,No,No,8,PayPal,Bi-Weekly
4580,36,Male,Earrings,Accessories,185,Louisiana,S,White,Spring,4.3,Yes,Next Day Air,Yes,Yes,15,Cash,Weekly
4581,24,Male,Bag,Accessories,41,Tennessee,XL,Lavender,Fall,3.4,No,Standard,No,Yes,4,Bank Transfer,Every 3 Months
4582,70,Female,Dress,Clothing,87,Washington,L,Purple,Summer,3.8,No,Next Day Air,No,No,1,Cash,Every 3 Months
4583,58,Female,Belt,Accessories,52,Kansas,S,Green,Winter,2.2,No,Free Shipping,No,No,2,Cash,Every 3 Months
4584,25,Female,Flats,Footwear,217,Maine,L,Cyan,Summer,4.1,Yes,Free Shipping,Yes,Yes,13,Cash,Monthly
4585,43,Female,Sandals,Footwear,117,Rhode Island,S,White,Fall,4.0,Yes,2-Day Shipping,Yes,No,17,Cash,Monthly
4586,30,Male,Necklace,Accessories,210,Texas,M,Lavender,Fall,4.2,Yes,Free Shipping,Yes,Yes,6,PayPal,Weekly
4587,70,Female,Skirt,Clothing,36,Connecticut,M,Teal,Spring,3.2,No,2-Day Shipping,No,No,1,Credit Card,Annually
4588,27,Male,Pants,Clothing,278,Wisconsin,XL,Gray,Winter,4.3,Yes,Standard,No,No,23,Cash,Weekly
4589,26,Male,Sneakers,Footwear,92,Kentucky,M,Blue,Spring,4.4,Yes,Next Day Air,Yes,No,24,Debit Card,Monthly
4590,34,Female,Skirt,Clothing,204,Pennsylvania,S,Indigo,Summer,3.7,Yes,Store Pickup,No,No,12,PayPal,Bi-Weekly
4591,31,Male,Sunglasses,Accessories,134,Texas,M,Peach,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Bi-Weekly
4592,20,Female,Boots,Footwear,53,Maryland,L,Charcoal,Fall,3.3,No,Store Pickup,Yes,Yes,3,Cash,Every 3 Months
4593,44,Female,Windbreaker,Outerwear,244,Kansas,M,Purple,Winter,3.8,Yes,Next Day Air,Yes,No,14,Debit Card,Weekly
4594,34,Male,Coat,Outerwear,252,Alaska,S,Lavender,Winter,3.8,Yes,Next Day Air,Yes,Yes,10,Bank Transfer,Bi-Weekly
4595,31,Male,Necklace,Accessories,288,Delaware,S,Purple,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,PayPal,Monthly
4596,31,Female,Ring,Accessories,81,Kentucky,XL,Orange,Summer,3.6,Yes,Free Shipping,Yes,No,22,Venmo,Weekly
4597,19,Female,Sandals,Footwear,62,Mississippi,M,Purple,Fall,2.2,No,Express,No,No,3,Cash,Every 3 Months
4598,23,Female,Sneakers,Footwear,24,Vermont,M,Peach,Summer,2.7,No,Express,Yes,No,4,Cash,Every 3 Months
4599,39,Male,Loafers,Footwear,192,Michigan,XL,Violet,Spring,4.6,Yes,Free Shipping,No,No,22,Debit Card,Monthly
4600,37,Male,Windbreaker,Outerwear,210,Illinois,M,Cyan,Fall,3.8,Yes,Express,Yes,No,13,Debit Card,Weekly
4601,41,Female,Sunglasses,Accessories,280,Arizona,M,Gray,Spring,4.9,Yes,Free Shipping,Yes,Yes,3,Venmo,Weekly
4602,19,Male,Ring,Accessories,30,Illinois,M,Beige,Summer,2.4,No,Next Day Air,No,No,2,Credit Card,Annually
4603,31,Female,Skirt,Clothing,209,Virginia,XL,Gray,Fall,4.6,Yes,Store Pickup,Yes,Yes,22,Credit Card,Weekly
4604,28,Female,Flats,Footwear,179,Montana,XL,Turquoise,Spring,3.8,Yes,2-Day Shipping,Yes,No,13,Venmo,Monthly
4605,19,Male,Sunglasses,Accessories,75,Missouri,M,Beige,Winter,3.8,No,Free Shipping,No,No,3,Bank Transfer,Every 3 Months
4606,25,Male,Vest,Outerwear,171,Virginia,XL,Charcoal,Summer,3.8,Yes,Next Day Air,No,Yes,23,Debit Card,Monthly
4607,40,Female,Ring,Accessories,193,Pennsylvania,S,Black,Fall,4.4,Yes,Standard,No,Yes,21,Credit Card,Monthly
4608,32,Female,Boots,Footwear,228,Connecticut,M,Maroon,Winter,4.2,Yes,Standard,No,Yes,17,Bank Transfer,Monthly
4609,30,Male,Dress,Clothing,185,Delaware,S,Peach,Fall,3.8,Yes,Express,Yes,No,5,Cash,Monthly
4610,39,Female,Hoodie,Clothing,97,Kentucky,L,Indigo,Fall,4.8,Yes,Express,No,Yes,24,Credit Card,Weekly
4611,26,Female,T-shirt,Clothing,206,Maine,M,Lavender,Winter,4.3,Yes,2-Day Shipping,Yes,No,8,Cash,Monthly
4612,58,Female,Parka,Outerwear,96,New Hampshire,M,Charcoal,Winter,4.0,No,Standard,No,Yes,2,Cash,Annually
4613,23,Female,Skirt,Clothing,57,South Dakota,L,Cyan,Spring,2.2,No,Free Shipping,No,No,0,Debit Card,Quarterly
4614,18,Female,Necklace,Accessories,87,Virginia,L,Brown,Winter,3.3,No,Next Day Air,No,Yes,4,Venmo,Every 3 Months
4615,61,Male,Flats,Footwear,46,South Dakota,S,Red,Spring,2.1,No,Express,Yes,Yes,4,PayPal,Quarterly
4616,37,Female,Dress,Clothing,132,Washington,L,Silver,Summer,3.6,Yes,2-Day Shipping,No,Yes,14,Debit Card,Bi-Weekly
4617,69,Male,Sweater,Clothing,53,Kansas,M,Cyan,Summer,3.1,No,2-Day Shipping,Yes,No,5,Bank Transfer,Every 3 Months
4618,30,Female,Hoodie,Clothing,117,Florida,XL,Black,Winter,4.3,Yes,Store Pickup,Yes,Yes,3,Cash,Monthly
4619,30,Male,Loafers,Footwear,273,Delaware,L,Red,Winter,4.0,Yes,Next Day Air,Yes,Yes,10,Debit Card,Bi-Weekly
4620,21,Female,Shirt,Clothing,34,West Virginia,XL,Black,Winter,3.3,No,2-Day Shipping,Yes,Yes,4,Debit Card,Annually
4621,22,Female,T-shirt,Clothing,95,Kentucky,S,Lavender,Winter,3.8,No,Free Shipping,Yes,No,0,Debit Card,Annually
4622,32,Male,Bag,Accessories,297,California,L,Teal,Fall,4.9,Yes,Standard,No,Yes,19,Venmo,Weekly
4623,36,Female,Jacket,Clothing,295,Washington,L,Maroon,Summer,4.5,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Weekly
4624,21,Female,Hoodie,Clothing,89,North Dakota,M,White,Spring,3.6,No,Express,Yes,No,0,Credit Card,Quarterly
4625,38,Female,Cardigan,Outerwear,242,Massachusetts,XL,Indigo,Spring,4.4,Yes,Standard,No,Yes,15,Credit Card,Monthly
4626,38,Female,T-shirt,Clothing,288,South Carolina,L,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,17,PayPal,Weekly
4627,25,Female,Necklace,Accessories,296,West Virginia,S,Violet,Fall,5.0,Yes,Free Shipping,Yes,Yes,4,Bank Transfer,Weekly
4628,25,Male,Loafers,Footwear,183,Missouri,L,Peach,Winter,5.0,Yes,Free Shipping,Yes,Yes,11,Cash,Monthly
4629,63,Male,Bag,Accessories,37,Arizona,XL,Yellow,Fall,3.0,No,Express,No,No,3,Bank Transfer,Quarterly
4630,29,Female,Blazer,Outerwear,144,Colorado,S,Indigo,Fall,3.6,Yes,Standard,Yes,Yes,3,PayPal,Monthly
4631,41,Male,Dress,Clothing,106,California,XL,Brown,Fall,4.6,Yes,Express,Yes,Yes,6,PayPal,Monthly
4632,36,Male,Blazer,Outerwear,224,Rhode Island,S,Yellow,Fall,4.4,Yes,Free Shipping,No,Yes,23,Credit Card,Monthly
4633,32,Female,Coat,Outerwear,106,Alaska,M,Cyan,Spring,4.7,Yes,Standard,Yes,No,10,Cash,Monthly
4634,40,Female,T-shirt,Clothing,264,Louisiana,S,Olive,Spring,4.2,Yes,Next Day Air,Yes,Yes,13,Cash,Bi-Weekly
4635,45,Female,Watch,Accessories,112,Washington,L,Silver,Winter,4.9,Yes,Express,No,Yes,6,Cash,Weekly
4636,27,Female,Vest,Outerwear,185,New Hampshire,M,Teal,Fall,4.2,Yes,Store Pickup,Yes,Yes,8,PayPal,Weekly
4637,45,Male,Boots,Footwear,110,Tennessee,M,Cyan,Spring,3.9,Yes,Next Day Air,Yes,No,8,Venmo,Weekly
4638,26,Male,Blazer,Outerwear,188,North Carolina,L,Green,Summer,4.0,Yes,Next Day Air,No,Yes,7,Cash,Monthly
4639,26,Male,Vest,Outerwear,86,Illinois,XL,Teal,Summer,3.7,Yes,Standard,No,Yes,22,Venmo,Weekly
4640,27,Female,Heels,Footwear,130,Mississippi,S,Black,Spring,4.1,Yes,Next Day Air,Yes,No,14,Venmo,Bi-Weekly
4641,29,Female,Watch,Accessories,206,New Mexico,S,Charcoal,Summer,4.9,Yes,Express,No,Yes,15,Debit Card,Monthly
4642,45,Female,Bracelet,Accessories,207,New Mexico,L,Olive,Spring,4.0,Yes,Free Shipping,No,Yes,13,Debit Card,Weekly
4643,18,Male,Sunglasses,Accessories,93,Utah,S,Indigo,Fall,2.4,No,Standard,No,Yes,4,Debit Card,Annually
4644,68,Female,Ring,Accessories,88,Oklahoma,L,Orange,Spring,3.1,No,Next Day Air,No,Yes,2,Credit Card,Every 3 Months
4645,20,Male,T-shirt,Clothing,85,Nebraska,S,Gray,Spring,2.3,No,Next Day Air,Yes,No,5,Debit Card,Annually
4646,42,Male,Sunglasses,Accessories,267,Minnesota,S,Silver,Summer,4.7,Yes,Free Shipping,No,Yes,22,Debit Card,Monthly
4647,34,Male,Sweater,Clothing,287,Kansas,M,Blue,Spring,3.9,Yes,Free Shipping,Yes,No,3,PayPal,Bi-Weekly
4648,58,Male,Heels,Footwear,46,Indiana,S,Violet,Winter,3.0,No,Store Pickup,No,No,1,Bank Transfer,Quarterly
4649,18,Female,Sandals,Footwear,35,New Jersey,M,Peach,Spring,3.0,No,Standard,Yes,No,0,Credit Card,Annually
4650,57,Female,Blazer,Outerwear,35,South Dakota,L,Silver,Summer,3.5,No,Store Pickup,No,No,4,Debit Card,Quarterly
4651,35,Male,Windbreaker,Outerwear,190,Vermont,L,Peach,Summer,4.5,Yes,Store Pickup,Yes,No,4,Bank Transfer,Weekly
4652,36,Male,Jacket,Clothing,218,West Virginia,S,Olive,Spring,4.2,Yes,Store Pickup,Yes,Yes,15,Credit Card,Monthly
4653,45,Female,Belt,Accessories,160,West Virginia,L,Red,Winter,4.6,Yes,Store Pickup,Yes,Yes,16,PayPal,Monthly
4654,70,Male,Sneakers,Footwear,71,Virginia,M,White,Summer,2.9,No,2-Day Shipping,No,No,3,PayPal,Annually
4655,20,Female,Sandals,Footwear,22,South Dakota,S,White,Fall,3.5,No,Free Shipping,No,Yes,3,Debit Card,Quarterly
4656,43,Male,Necklace,Accessories,240,Maine,M,Brown,Summer,3.6,Yes,Store Pickup,Yes,Yes,3,Credit Card,Weekly
4657,58,Female,Boots,Footwear,37,Alabama,M,Purple,Spring,3.9,No,Express,No,No,2,PayPal,Every 3 Months
4658,31,Male,Windbreaker,Outerwear,209,Connecticut,S,Violet,Winter,3.9,Yes,Store Pickup,Yes,No,23,Bank Transfer,Bi-Weekly
4659,22,Female,Hoodie,Clothing,58,Texas,M,Turquoise,Summer,3.2,No,Free Shipping,Yes,Yes,2,Bank Transfer,Annually
4660,34,Female,Skirt,Clothing,212,Utah,XL,Pink,Summer,4.2,Yes,2-Day Shipping,No,Yes,22,Venmo,Monthly
4661,59,Female,Sweater,Clothing,86,Colorado,M,Olive,Fall,3.5,No,Express,No,Yes,5,Venmo,Annually
4662,20,Male,Coat,Outerwear,22,Virginia,L,Magenta,Fall,2.8,No,Next Day Air,No,Yes,0,Credit Card,Quarterly
4663,42,Female,Watch,Accessories,161,Kentucky,M,Cyan,Fall,3.8,Yes,2-Day Shipping,No,Yes,4,Credit Card,Bi-Weekly
4664,37,Male,Shirt,Clothing,154,New Hampshire,XL,Violet,Summer,4.5,Yes,Free Shipping,Yes,No,4,Cash,Monthly
4665,41,Female,Jacket,Clothing,270,Hawaii,S,Maroon,Fall,4.6,Yes,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly
4666,43,Female,Necklace,Accessories,287,Utah,L,Magenta,Winter,4.6,Yes,Standard,Yes,Yes,16,Debit Card,Monthly
4667,63,Female,Bracelet,Accessories,41,Minnesota,S,Peach,Spring,2.9,No,Store Pickup,Yes,Yes,4,Credit Card,Every 3 Months
4668,24,Male,Skirt,Clothing,45,Virginia,XL,White,Summer,2.7,No,Standard,No,Yes,5,Cash,Annually
4669,33,Male,Coat,Outerwear,166,Wyoming,L,Brown,Fall,4.8,Yes,Next Day Air,No,Yes,23,PayPal,Bi-Weekly
4670,29,Female,Necklace,Accessories,233,Georgia,S,Peach,Fall,4.0,Yes,Express,No,Yes,15,Cash,Monthly
4671,58,Female,Windbreaker,Outerwear,54,Florida,S,Violet,Winter,3.9,No,Express,No,No,5,Credit Card,Quarterly
4672,31,Male,Parka,Outerwear,149,North Dakota,XL,Beige,Summer,4.7,Yes,2-Day Shipping,Yes,No,25,Venmo,Weekly
4673,38,Female,Skirt,Clothing,178,Montana,L,Violet,Summer,5.0,Yes,Next Day Air,Yes,No,12,Cash,Bi-Weekly
4674,55,Female,Sneakers,Footwear,31,Minnesota,S,Pink,Spring,3.4,No,Store Pickup,No,Yes,3,Venmo,Annually
4675,39,Female,Blazer,Outerwear,115,Iowa,L,Peach,Spring,3.6,Yes,Free Shipping,Yes,Yes,17,Bank Transfer,Weekly
4676,22,Female,Ring,Accessories,63,Missouri,M,Black,Fall,2.0,No,2-Day Shipping,No,No,4,Credit Card,Annually
4677,30,Male,Blazer,Outerwear,274,Alabama,M,White,Fall,4.8,Yes,Store Pickup,Yes,Yes,17,Venmo,Weekly
4678,60,Female,Parka,Outerwear,27,Tennessee,L,Violet,Winter,3.9,No,2-Day Shipping,No,Yes,0,Credit Card,Annually
4679,39,Female,Hoodie,Clothing,133,Oklahoma,S,Orange,Summer,4.6,Yes,Next Day Air,No,No,25,PayPal,Monthly
4680,55,Male,Blazer,Outerwear,80,Maine,XL,Turquoise,Winter,3.6,No,Standard,Yes,No,3,PayPal,Annually
4681,33,Female,Vest,Outerwear,187,Massachusetts,M,Charcoal,Fall,3.9,Yes,2-Day Shipping,No,Yes,18,PayPal,Bi-Weekly
4682,19,Male,Bag,Accessories,31,South Dakota,S,Brown,Spring,2.7,No,Express,No,No,4,Bank Transfer,Every 3 Months
4683,34,Female,Pants,Clothing,286,Alabama,L,Teal,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,9,Bank Transfer,Monthly
4684,30,Female,Bag,Accessories,119,Wisconsin,M,Green,Winter,4.7,Yes,Next Day Air,Yes,Yes,5,Debit Card,Bi-Weekly
4685,41,Female,Sneakers,Footwear,222,Oklahoma,S,Maroon,Winter,3.8,Yes,Free Shipping,No,No,4,PayPal,Monthly
4686,43,Male,Hoodie,Clothing,212,Arizona,XL,Maroon,Winter,4.5,Yes,Express,Yes,Yes,16,Venmo,Monthly
4687,27,Male,Heels,Footwear,213,Alaska,XL,Purple,Spring,3.8,Yes,Free Shipping,No,Yes,19,Bank Transfer,Weekly
4688,32,Male,Ring,Accessories,165,Nevada,M,Charcoal,Winter,4.2,Yes,Store Pickup,No,Yes,15,PayPal,Bi-Weekly
4689,45,Female,Sandals,Footwear,136,Pennsylvania,M,Charcoal,Summer,3.7,Yes,Next Day Air,No,Yes,10,Credit Card,Bi-Weekly
4690,22,Female,Necklace,Accessories,93,Oregon,S,Orange,Spring,3.8,No,Store Pickup,Yes,No,4,Credit Card,Every 3 Months
4691,42,Male,Sweater,Clothing,131,California,M,Turquoise,Spring,4.2,Yes,Next Day Air,No,Yes,10,Debit Card,Weekly
4692,42,Female,Loafers,Footwear,114,Louisiana,L,Cyan,Summer,4.7,Yes,Next Day Air,Yes,Yes,13,Cash,Monthly
4693,70,Female,Cardigan,Outerwear,67,Georgia,XL,Magenta,Spring,2.5,No,2-Day Shipping,No,No,3,Debit Card,Quarterly
4694,63,Male,Windbreaker,Outerwear,80,Michigan,XL,Black,Summer,2.1,No,Standard,No,No,1,Bank Transfer,Annually
4695,27,Male,Flats,Footwear,254,New Jersey,S,Black,Winter,3.6,Yes,2-Day Shipping,Yes,No,19,Cash,Monthly
4696,36,Male,Sandals,Footwear,295,Connecticut,S,White,Winter,3.6,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly
4697,28,Female,Pants,Clothing,213,Oklahoma,L,Turquoise,Fall,3.7,Yes,Standard,Yes,Yes,24,PayPal,Bi-Weekly
4698,28,Female,Shirt,Clothing,218,Kansas,M,White,Fall,4.3,Yes,Store Pickup,Yes,No,24,Venmo,Weekly
4699,41,Male,Bag,Accessories,260,Rhode Island,M,Purple,Winter,4.1,Yes,Next Day Air,Yes,Yes,14,Debit Card,Weekly
4700,43,Female,Cardigan,Outerwear,147,Vermont,S,Blue,Spring,3.9,Yes,Express,Yes,No,25,Cash,Bi-Weekly
4701,25,Male,Sneakers,Footwear,225,Washington,S,Pink,Summer,3.7,Yes,Standard,No,Yes,14,Debit Card,Bi-Weekly
4702,43,Female,Parka,Outerwear,169,Indiana,S,Olive,Spring,3.6,Yes,Store Pickup,Yes,Yes,23,Cash,Weekly
4703,25,Male,Pants,Clothing,263,Vermont,S,Magenta,Fall,3.8,Yes,Next Day Air,No,No,14,Venmo,Weekly
4704,33,Female,Loafers,Footwear,180,Rhode Island,M,Cyan,Winter,3.6,Yes,Next Day Air,Yes,No,20,Credit Card,Bi-Weekly
4705,39,Female,Watch,Accessories,85,Texas,L,Gray,Spring,4.4,Yes,Free Shipping,Yes,No,7,Credit Card,Weekly
